id,type_keyword,keyword
184538,IK,PHASE-II TRIAL
224954,IK,INTEGRAL APPROACH
8989,IK,MODTC INTERACTIONS
5154,IK,NEUROHYPOPHYSEAL NERVE-ENDINGS
313134,IK,MANAGEMENT
95900,AK,Co granular multilayers
127373,IK,HEAVY-ION COLLISIONS
85183,IK,PH
95911,AK,magnetic nanoparticle
184127,AK,dichlorvos
266394,IK,STABILITY
118909,IK,FIELD STAR COUNTS
258920,IK,IN-VIVO
113968,AK,calorimeter
170377,IK,CAROTENOIDS
170377,AK,Parasitic alga
64883,IK,RADICAL PROSTATECTOMY
167555,IK,HUMAN CORTICAL BONE
78558,IK,FEMORAL FRACTURES
213271,IK,AR-36+AU-197 COLLISIONS
115210,IK,MOLECULAR-WEIGHT HEPARIN
2081,IK,DISTRIBUTIONS
98948,IK,EXPRESSION
19641,AK,radio continuum: general
67472,IK,THICKNESS
77639,IK,BLIND
223905,IK,NECROTROPHIC PATHOGEN
55857,IK,SYSTEMS
212438,IK,DISPLACEMENTS
81734,IK,QUALITY
261383,IK,SYSTEM
234202,IK,ORTHOGLIDE
184756,IK,T-CELL SURVIVAL
25453,AK,Signaling
111598,IK,SUPERSYMMETRY
280165,AK,Fish community
203179,AK,discriminant analysis
255470,IK,MINIMAL RESIDUAL DISEASE
195997,IK,GENERATION
96781,IK,ITINERANT-ELECTRON METAMAGNETISM
123784,IK,BCR-ABL
272648,IK,THERAPY
181413,IK,WAVE-GUIDES
309367,AK,Microscopic models
310916,AK,methods: numerical
98060,IK,ENOXAPARIN
121985,IK,DYNAMIC STRUCTURE FACTOR
219800,AK,High contrast imaging
133582,IK,X-PROTEIN
244056,AK,apoptosis
22059,AK,Proliferation
2691,IK,FPGAS
175942,IK,CRYSTALLINE SILICON
314840,IK,CORTEX
282264,IK,ELEVATION
5533,IK,SCINTILLATORS
169055,IK,BONE-MINERAL DENSITY
96839,IK,TURBULENCE
256142,IK,BRANE INFLATION
11412,AK,Routing
111999,IK,RECOVERY
10352,IK,ARCHAEOLOGY
117211,IK,OUTCOMES
270781,IK,LAPAROSCOPIC PARTIAL NEPHRECTOMY
125155,AK,hardware implementation
314840,AK,focal cortical dysplasias
78298,IK,SOUTHERN STREAM
225330,AK,Biological tests
175081,AK,AFM
169270,IK,OLDER PATIENTS
186885,AK,permeability
249347,IK,RESTENOSIS
169270,IK,VENOUS THROMBOEMBOLISM
32111,IK,IMPAIRMENT
213826,AK,graphics processing unit
160300,IK,DIAGNOSIS
275660,AK,Cytochrome P450
104295,IK,SMALL-MAGELLANIC-CLOUD
244056,AK,MRI
170377,AK,Coccomyxa parasitica
71715,IK,SUPPORTED METAL-CLUSTERS
34753,AK,techniques: high angular resolution
58025,IK,GIANT STARS
80412,IK,CHYMASE
78965,IK,LUMINOSITY FUNCTION
269036,AK,Earthquake network
263481,IK,SYSTEMIC-SCLEROSIS
259752,AK,Acetalester groups
76228,AK,Angina
278403,IK,CELL-DEATH
253606,AK,time-scale separation
134213,IK,VACCINES
96661,IK,CALMODULIN-BINDING
131650,AK,habitat suitability models
2976,IK,DECAY
24509,IK,RED GIANT BRANCH
48687,IK,PERFORMANCE
196149,IK,REMISSION
19650,AK,instrumentation: detectors
58026,IK,P-MODE
211143,AK,multiplication by constants
69982,AK,cytogenetic response
278487,IK,IDENTIFICATION
62194,IK,THERAPY
124185,AK,trinucleotide repeat diseases
86334,IK,SERINE-CARBOXYPEPTIDASE
250321,AK,saddle point
70514,IK,INTERSPECIES TRANSMISSION
20152,IK,PARTON DISTRIBUTIONS
202235,IK,DIAMOND
14337,IK,QUANTITATIVE COMPUTED-TOMOGRAPHY
313182,AK,forum analysis
78950,IK,DIGITAL SKY SURVEY
194430,IK,PLATELET-AGGREGATION
278487,IK,H-1-NMR
243306,IK,HEAVY
282004,IK,INCREASE
7489,IK,EXCITATION
238130,IK,INVOLVEMENT
68774,AK,wide band gap semiconductors
56433,IK,ENDOGENOUS INHIBITORS
238176,AK,kidney
56433,AK,meningioma
40795,IK,PREDICTION
196015,IK,SUBTYPES
92656,IK,SURGERY
196512,IK,FRICTION
275660,AK,Andrographolide
163723,IK,THERAPY
245,IK,ACID
10047,IK,PHOTOMETRY
137791,AK,pain management
7486,IK,PARAMETERS
219926,AK,F-ST
32111,IK,RAT
78966,IK,ULTRAVIOLET UPTURN
261383,IK,DORSAL HIPPOCAMPUS
50922,IK,TUMORS
259752,IK,2'-HYDROXYL PROTECTION
34968,AK,Lanthanum titanium oxynitride
25814,AK,RFID
30257,IK,MYOCARDIAL-INFARCTION
66530,IK,RESISTANT
263793,IK,SURFACTANT
16504,IK,LIGAND-BINDING ASSAY
251377,AK,distributed coordination function
168357,IK,TRANSCRIPTION FACTOR
235219,IK,2-PARAMETER LUMINOSITY CORRECTION
273783,IK,TEMPERATURE
240928,AK,adrenomedullin
164832,IK,DSBA
38884,IK,EVOLUTION
297443,IK,DISPLACEMENTS
58025,IK,GLOBULAR-CLUSTER
281306,AK,Elasticity coefficient
141505,IK,CONDUCTING POLYMERS
123784,IK,CLINICAL RESISTANCE
78298,IK,GALACTIC DISKS
152054,AK,mobility
292379,AK,canyons
159948,AK,percentage of free PSA
281306,IK,BREAST-LESIONS
15767,IK,MEDITERRANEAN BASIN
87373,AK,Chelif basin
292830,IK,VLTI
11786,IK,HEALTH-CARE PROFESSIONALS
104292,IK,TELESCOPE
41841,IK,INDIUM-TIN-OXIDE
211474,AK,osteoporosis
78944,IK,ULTRAVIOLET LUMINOSITY DENSITY
284535,IK,PROLIFERATION
273796,IK,MULTICENTER EXPERIENCE
155521,AK,Polymer-surfactant interactions
248118,IK,TRANSVERSE-JET
199752,AK,unstable angina
259784,IK,SUCCESSIVE EARTHQUAKES
199902,IK,INFERIOR VENA-CAVA
15102,IK,TRANSFORMATION
196050,IK,INTRACTABLE PARTIAL EPILEPSY
284205,IK,MECHANISM
255468,AK,BCR-ABL
266189,AK,Garnet
69982,AK,dasatinib
184538,AK,thalidomide
242111,AK,Local Group
78942,AK,galaxies : photometry
245462,IK,TRAVEL-TIME METHOD
175942,AK,solar cell
63528,IK,FADING CHANNELS
75366,AK,Sub-Saharan Africa
310413,IK,INTERIOR
153813,IK,METABONOMICS
238130,IK,ASYMMETRIC DIMETHYLARGININE
113249,IK,RAPAMYCIN
284205,IK,CHROMOSOME SEGREGATION
297437,IK,ALLOGENEIC HEMATOPOIETIC TRANSPLANTATION
56388,IK,GNRH VACCINE
95911,AK,XMCD
36409,AK,Fission gas
131774,IK,REARRANGEMENTS
266189,AK,Liquid phase epitaxy
198648,IK,MESSENGER-RNA DECAY
179543,IK,ENZYME
66530,IK,ACCELERATED PHASE
219973,AK,Co3+
169270,AK,mortality
24208,AK,Cosmic rays
65119,IK,RISK-ADAPTED TREATMENT
2069,IK,COLLISIONS
276039,AK,ultraviolet: galaxies
172187,IK,PROTECTION
284443,AK,entropy
38593,IK,OXIDATION-STATE
111832,IK,LOCKING NAIL
63956,AK,methods: data analysis
282264,IK,X-SIZER
6181,AK,Online farms and online filtering
57160,IK,CANCER
70409,IK,MASSES
277506,IK,CHROMOSOME-TRANSLOCATION
19940,IK,MORTALITY
235341,IK,ANGIOGENESIS
273010,IK,ATM ACTIVATION
221658,IK,FORAGES
249347,AK,Balloon
226358,IK,SCHRODINGER-EQUATIONS
110003,AK,stage
6874,IK,ANATOMIC DISORDER
24509,AK,dark matter
249592,IK,SPERMIOGENESIS
281805,IK,ULTRASHORT PULSES
42181,IK,SOLUBLE UROKINASE RECEPTOR
272601,IK,PROGNOSTIC-FACTORS
25467,IK,MECHANICAL LOSS
178933,AK,Calorimeters
250570,IK,RENAL-CELL CARCINOMA
178933,AK,"Photon detectors for UV, visible and IR photons"
200718,IK,DENDRITIC CELLS
2060,AK,900 GeV
12441,AK,Biodiversity
237029,IK,RADICAL NEPHRECTOMY
51686,IK,TRENDS
184533,AK,bronchoalveolar lavage
2639,AK,Extremely Large Telescope
205685,IK,LINKED MENTAL-RETARDATION
55857,AK,Mobile WiMAX
71189,AK,skin and soft tissue infection
38884,AK,ORCHIDACEAE
287622,IK,ENDOTHELIAL GROWTH-FACTOR
111999,AK,distribution area
308338,IK,SI SURFACE
310522,AK,VIRGO/SoHO
6874,AK,Apnea
196512,IK,ADDITIVES
158336,IK,PREVALENCE
16136,IK,S-PHASE CHECKPOINT
153523,AK,hard real-time
235685,IK,MATRIX METALLOPROTEINASES
18292,IK,TRANSPORT
67472,IK,WOMEN
67962,AK,urothelial carcinoma
206175,AK,MOVPE
4749,IK,CARDIOGENIC-SHOCK
84812,IK,IMMUNOTHERAPY
134213,IK,PROTEOLYTIC PATHWAY
168716,IK,METEORITES
187321,AK,polymer-surfactant interactions
262683,AK,Radio-immunotherapy
263227,IK,VARIABILITY
194779,IK,GENE-EXPRESSION
65834,IK,POLYCYCLIC AROMATIC-HYDROCARBONS
288165,IK,VOLUME FRACTION
84040,AK,stars : variables : general
236338,IK,OMEGA-CLASS
42460,IK,NKX2-5
293576,IK,PERSISTENCE LENGTH
234526,IK,SIGMA
131650,IK,NORTH-SEA
74650,IK,GEOGRAPHIC SOUTH-POLE
90834,AK,bibliography
276367,IK,DISSECTIONS
24509,IK,MILKY-WAY SATELLITES
155174,AK,galaxies: dwarf
87328,AK,obesity
87328,IK,MYOCARDIAL-INFARCTION
244418,IK,MALE TREE LIZARDS
181250,AK,histone deacetylase inhibitors
115989,IK,ADIPOSE-TISSUE
177291,IK,POSTOPERATIVE NAUSEA
23794,AK,Fluxing
286267,IK,BIACORE TECHNOLOGY
263864,IK,MERGER RATE
181309,IK,HIPPEL-LINDAU GENE
98948,AK,synthesis
154773,IK,PLATELET INHIBITION
74472,IK,CARCINOGENICITY
308118,IK,CHILDHOOD
213826,AK,parallelism
282649,IK,ATOMS
153501,AK,ontology based modeling
37516,IK,SCALE
281805,IK,OPTICAL MEDIA
234202,AK,High Speed Machining
120801,AK,geological storage
278155,IK,ELONGATIONAL FLOW
221719,AK,superoxide dismutase
155521,IK,MICELLAR COPOLYMERIZATION
278155,AK,Polymer-induced micellization
223321,IK,ANNOTATION
134213,IK,CELL-MEDIATED-IMMUNITY
196050,IK,CORTEX
294023,IK,SURGERY
293543,IK,INSTITUTE
93134,IK,PLANTS
185491,IK,LATE LUTEAL-PHASE
76451,IK,MULTIOBJECT SPECTROGRAPH
10351,AK,Spring
80412,IK,HYPERTENSION
68774,AK,zinc compounds
295399,AK,myelodysplastic syndrome
53127,AK,gamma-ray burst: general
155174,IK,SPATIAL-DISTRIBUTION
266189,AK,Ferrites
234345,AK,telecommunication
194936,IK,INTENSIVE-CARE-UNIT
188330,IK,ASSEMBLED MONOLAYER COATINGS
75366,AK,antiretroviral treatment
95911,IK,FE/CU MULTILAYERS
69026,IK,BREAKING
63528,AK,minimum mean square error (MMSE) detector
50844,IK,MICROSCOPIC ORIGIN
10351,IK,LAKE
84812,IK,PROGNOSTIC-FACTORS
14043,AK,allogeneic stem cell transplantation
54278,AK,CPTu
238176,IK,GUIDANCE
305770,IK,INJURIES
62564,IK,LIFETIMES
181309,IK,CANCER-CELLS
78962,IK,HIGH-VELOCITY GAS
62564,IK,STARS
64902,AK,Urothelial carcinoma
73584,IK,10-YEAR FOLLOW-UP
248118,IK,PARTICLE IMAGE VELOCIMETRY
249943,IK,FLOW
133868,IK,AU(111)
34968,IK,PEROVSKITES
80412,IK,RENIN/PRORENIN RECEPTOR
173428,IK,SR141716A
178933,AK,Cherenkov and transition radiation
13327,IK,PLATINUM
228878,IK,FUZZY-LOGIC
118383,IK,RECURSIVE PARTITIONING ANALYSIS
187321,AK,worm-like micelles
147773,AK,diagnosis
74920,IK,SPERMINE LEVELS
78964,AK,ultraviolet : galaxies
215147,AK,embryogenesis
235685,IK,PILOCYTIC ASTROCYTOMA
54786,IK,CATIONIC-POLYMER
273783,AK,TEM
263375,AK,ultraviolet: galaxies
25453,IK,POTENTIAL ROLE
16232,AK,Regenerative scheme
259506,AK,Psychotherapy integration
131774,AK,T-cell receptor
240928,AK,RAMP2/RAMP3
9057,AK,Black Holes
19646,IK,RECEIVER
253356,IK,OSCILLATIONS
140838,AK,low-temperature epitaxy
292379,IK,SAND BODIES
15767,AK,Temporal trend
78942,IK,CANES VENATICI CLOUD
299713,AK,cause-specific survival
15205,IK,ARCTURUS
22059,IK,PACAP
28876,IK,ACCRETION
78944,AK,surveys
259667,IK,STELLAR EVOLUTION CALCULATIONS
140753,AK,toluene hydrogenation
53583,IK,KIRSCHNER WIRE MIGRATION
271550,AK,circle of Willis
147365,AK,event reporting
12441,IK,LATE QUATERNARY
259654,IK,TEVBL LACERTAE OBJECTS
37559,AK,methods: observational
116581,IK,CROSS-LINKING
268592,IK,PRIMARY-CARE
282022,IK,EXPERIENCE
281306,IK,TRANSIENT ELASTOGRAPHY
73766,AK,Verification
42460,IK,HOLT-ORAM-SYNDROME
87830,IK,XANES SPECTRA
63956,AK,site testing
292231,IK,HEMOGLOBIN LEVELS
172333,AK,level-set representation
26129,IK,EFFICIENCY SOLAR-CELLS
31852,AK,positive operator-valued measure
150879,IK,NETWORKS
134269,AK,conceptual clustering
178933,AK,Detector cooling and thermo-stabilization
18535,AK,myoglobinuria
80073,AK,symptom classification
119102,IK,SYSTEM
1469,AK,photoproduction
188152,AK,radical prostatectomy
293576,IK,MACROMOLECULES
294412,IK,CLINICAL STAGE
155292,IK,SYSTEMIC-SCLEROSIS
3002,IK,ONE-LOOP AMPLITUDES
242856,IK,SYSTEMS
282022,IK,SURVIVAL
18738,IK,PROPERTY
240928,AK,CLR
54786,IK,GENE DELIVERY
10351,AK,Hominin
25606,IK,ACUTE-LEUKEMIA
110000,IK,EXTENT
270280,IK,NEOPLASMS
207714,IK,IMAGES
281805,IK,FLUORESCENCE SPECTROSCOPY
2533,AK,photometry
280799,IK,GALACTOMANNAN
248328,IK,POLYMERASE-CHAIN-REACTION
65119,IK,ARSENIC TRIOXIDE
120269,IK,MODEL
282023,AK,surveillance
234934,IK,BOUNDARY LUBRICATION
293543,IK,RECURRENCE
70254,AK,Distribution
25453,IK,GROWTH-PERFORMANCE
213271,IK,HEAVY-ION COLLISIONS
189929,AK,biological and artificial micro-swimmers
185491,IK,OVULATION RATE
285036,IK,BEHAVIOR
179731,IK,CARBON
147365,AK,energy consumption
111565,IK,Z-GAMMA PRODUCTION
116615,IK,T RELATION
78954,IK,DIGITAL SKY SURVEY
63908,AK,gravitational waves
269036,AK,Locally treelike scale-free network
291841,AK,IEEE 802.16e
10352,AK,Taphonomy
189929,AK,movement and locomotion
281521,IK,MANAGEMENT
58907,IK,ESCHERICHIA-COLI
34968,IK,OXIDATION
260182,AK,residual life span
231849,AK,XQuery
184533,IK,NEUTROPENIC PATIENTS
243755,AK,quercetin
292926,IK,RISK
260182,AK,Tephritidae
247757,IK,DNA TRANSLOCATION
282023,IK,ACTIVE SURVEILLANCE
299202,AK,ISM: individual objects: HH 938
43169,IK,OSCILLATIONS
36409,AK,Cluster
286744,AK,translesion synthesis
238177,IK,PROBABILITY
20419,IK,EUROPEAN-SOCIETY
261333,IK,VOLUME
68774,AK,semimagnetic semiconductors
296081,IK,MANAGEMENT
33900,IK,CARBON-MONOXIDE
125938,IK,FADING CHANNELS
156235,AK,Modular multiplication
276520,IK,PHYSIOLOGICAL TRAITS
10352,IK,AFRICA
53882,AK,cosmological perturbation theory
223383,IK,CYTOCHROME-C
5522,IK,TEVATRON
4979,IK,GENE
72814,IK,NEURAL STEM-CELLS
236338,AK,Ure2p
56133,IK,MGO
4979,IK,TUMORS
68542,IK,BROMODOMAIN
147773,AK,electrical machine
80412,IK,ANGIOTENSIN-II
220304,AK,Communication system operations and management
248864,IK,METABOLITE
116644,IK,SPIKE MECHANISM
290559,AK,Connectivity
199005,IK,SPITZER-SPACE-TELESCOPE
133994,IK,HIGH-HARMONIC GENERATION
178778,IK,BINDING
63908,IK,SPIN-DOWN
16136,IK,SISTER-CHROMATID COHESION
244093,IK,FORK PROGRESSION
199131,IK,PROTEIN
167555,IK,DAMAGE MORPHOLOGY
6185,AK,Calorimeters
80347,IK,ALPHA-TOCOPHEROL
30426,IK,PLASMA
292231,IK,COMPLICATIONS
255000,IK,ACCELERATING UNIVERSE
6181,AK,Trigger concepts and systems (hardware and software)
58024,IK,K-GIANTS
189878,IK,FBN1 MUTATIONS
201831,IK,FOLDS
253606,AK,superstatistics
188330,IK,DYNAMIC LIGHT-SCATTERING
144928,AK,algebraic functions
235738,IK,COMPOSITE END-POINTS
15640,IK,ENERGIES
186581,IK,STAR-FORMATION RATE
297443,IK,DYNAMICS
243038,IK,HYPOXIC VASODILATION
78944,IK,DUST ATTENUATION
282600,AK,clinical and mutation-type analysis
78943,IK,FORMATION HISTORIES
29484,IK,CAENORHABDITIS-ELEGANS
106068,AK,fibroblasts
209255,IK,CONVERSION
62564,IK,COROT
65108,IK,HUMAN GLIOBLASTOMA
133582,AK,DDB1
21267,IK,IMMUNE RECONSTITUTION
262683,IK,TOSITUMOMAB/IODINE I-131 TOSITUMOMAB
294023,AK,Nomogram
280165,AK,Bay of Biscay
2068,IK,STANDARD MODEL
13158,IK,HARMONIZING CURRENT METHODOLOGY
275136,IK,THROMBOLYTIC THERAPY
295399,IK,DOUBLE-STRAND BREAKS
37539,AK,stars: individual: HD 49385
76228,IK,PREOPERATIVE ANEMIA
116581,IK,INTEGRINS ALPHA(1)BETA(1)
78965,IK,UV UPTURN
313182,AK,forums
181250,AK,acute myeloid leukemia
63529,IK,PERFORMANCE
133582,IK,INTERACTS
5525,IK,AR
270282,AK,partial nephrectomy
94363,AK,Europe
303646,IK,SCHEME
98498,IK,STAR-FORMATION
259752,IK,OLIGORIBONUCLEOTIDES
278403,IK,PARKINSONS-DISEASE
308338,IK,NANOHETEROEPITAXY
76451,IK,M31
242109,IK,GOODS-NORTH FIELD
185491,IK,METABOLIC HORMONES
104360,IK,SURFACE
223200,AK,spatial Fourier transform
297916,IK,MITOCHONDRIAL COMPLEX-I
280470,IK,INTERNATIONAL WORKING GROUP
24240,IK,CDF
276039,AK,galaxies: irregular
234934,IK,MODTC INTERACTIONS
118909,IK,MILKY-WAY
15204,IK,SPECTROSCOPIC PARAMETERS
248129,IK,ABNORMALITIES
178933,AK,Spectrometers
54278,AK,shear zone
68949,IK,HYDROGEN ISOTOPES
235685,AK,Prognostic biomarker
235738,IK,ST-SEGMENT ELEVATION
256630,IK,DRUG
260939,IK,TRANSLATION INITIATION
113968,IK,TRIGGER
124130,AK,monoclonal antibody
131774,AK,lymphoproliferations
160000,AK,shoreface
313182,AK,social networks
30426,IK,RESISTANCE
7425,IK,MULTISITE CAMPAIGN
249346,IK,MANAGEMENT
153813,AK,metabolic profiling
2060,IK,COLLIDER
69286,IK,TUNGSTEN-OXIDE
219926,AK,population structure
211474,AK,bone histomorphometry
253356,IK,DEPENDENCE
15104,IK,HARMONIZING CURRENT METHODOLOGY
64478,IK,IONIC SURFACTANTS
143630,IK,SYSTEMS
224954,IK,ACTIVATED RATE-PROCESSES
137791,AK,cancer
282264,IK,RANDOMIZED EVALUATION
271550,AK,migraine
263375,IK,SYSTEMS
62916,IK,SOUTH-AFRICA
253356,IK,P-MODES
160087,IK,HALO
12635,IK,ONCOGENIC TRANSFORMATION
108007,AK,ischemia
223905,AK,redoxin
281306,IK,CANCER
184538,IK,CLASSIFICATION
177291,IK,ANESTHESIA
7425,AK,stars: individual: HD 170987
85183,IK,ACID
177081,IK,MEMORY
62194,AK,Cyclopamine
219798,IK,APERTURES
235685,IK,CLASSIFICATION
87329,IK,MICROTUBULE ENDS
56433,IK,PLASMINOGEN-ACTIVATOR
184756,IK,KINASE-C-THETA
185838,AK,hyperbolic geometry
305434,IK,SEQUENCE ALIGNMENT
258465,AK,Connectivity information
212438,IK,DYNAMICS
155292,IK,ACUTE LYMPHOBLASTIC-LEUKEMIA
17117,IK,RETROSTERNAL DISLOCATION
275571,IK,STARCH
78950,AK,galaxies : fundamental parameters
20147,AK,Strangeness
25019,AK,atmospheric reanalysis
205685,AK,renin
256630,AK,gas chromatography
74105,IK,BLOOD-PRESSURE
32296,IK,MALARIA PARASITES
156939,IK,ENDOTHELIAL-CELLS
248915,AK,milk composition
65108,IK,MOUSE MODEL
271861,AK,Overpressure
155280,IK,EXPERIENCE
220304,IK,PROTOCOL
199131,IK,BORTEZOMIB
111999,IK,REPAIR
288165,IK,LIQUID DRAINAGE
19646,IK,MICROWAVE BACKGROUND ANISOTROPIES
150342,AK,Pair-based LM
245,IK,CHEMICAL WAVES
71906,IK,GREEN OLIVES
223383,IK,IN-VIVO
41841,AK,Transparent conductive films
259667,IK,PARAMETERS
37539,IK,GRANULATION
285574,IK,NUCLEAR-FUEL
240892,IK,PROSTATE-CANCER
199131,IK,HOMEOSTASIS
153840,AK,quality of service provisioning
73766,AK,Coq
71715,IK,DEPENDENT CATALYTIC-ACTIVITY
258256,IK,ACTIVATION
260939,IK,AMYLOID PRECURSOR PROTEIN
251377,AK,Medium access control
213710,AK,androgen
78944,AK,galaxies : active
149361,AK,data representation
104906,IK,C-REACTIVE PROTEIN
158336,AK,Africa
5524,IK,END-CAP CALORIMETER
185052,IK,PHOTOELECTRON
198470,AK,chronic myeloid leukemia
64883,AK,diagnosis
170134,IK,SURFACES
39487,IK,ORIGIN
199902,IK,SUNITINIB
244396,IK,REACTION-DIFFUSION FRONTS
74105,IK,PRO RENIN RECEPTOR
6179,AK,Particle tracking detectors (Solid-state detectors)
16232,AK,Ornstein's (d)over-bar-distance
99751,IK,RECIPIENTS
166559,IK,SEA-LEVEL CHANGES
25467,IK,PROTOTYPE
209318,IK,VAPOR-PHASE EPITAXY
259084,AK,magnetic model
299202,IK,FORBIDDEN-LINE EMISSION
55751,IK,DERIVATIVES
63948,IK,ROTATION
39382,IK,EXOPLANET HAT-P-7B
19648,AK,space vehicles: instruments
134213,IK,DNA VACCINATION
159363,IK,CHROMIUM PHOTOLUMINESCENCE
197926,IK,RUNOFF
236226,IK,FOLLOW-UP
307275,IK,OSTEOBLAST
261132,AK,drilling
280165,AK,Coastal surveys
66312,AK,Tranexamic acid
281352,IK,MECHANISM
178932,AK,Radiation-hard electronics
64902,AK,Upper urinary tract cancer
72814,IK,CENTRAL-NERVOUS-SYSTEM
24209,AK,Rapidity d sigma/dy
93271,IK,THERAPY
42460,IK,NUCLEAR-LOCALIZATION
266189,IK,COUPLED-MODE THEORY
220304,IK,TECHNOLOGIES
47187,AK,Recurrence
198956,IK,ARTHROPLASTY
276367,IK,ECTOPIA-LENTIS
210753,IK,TISSUE PLASMINOGEN-ACTIVATOR
248864,IK,NELFINAVIR
185598,IK,LAMBDA RESPONSES
263973,IK,SEX-COMB
262034,AK,Orchidaceae
124130,IK,CLINICAL-TRIAL
223905,IK,SULFOXIDE REDUCTASE-A
307003,AK,automated proof checker
84088,AK,instrumentation : interferometers
15104,IK,CHRONIC MYELOGENOUS LEUKEMIA
282049,IK,NANOPARTICLES
258920,IK,ATHEROSCLEROTIC PLAQUES
79175,AK,nephron-sparing surgery
255406,AK,mortality
118383,IK,DNA
179731,IK,ENVIRONMENTS
189929,AK,low-Reynolds-number (creeping) flow
106719,IK,ANAPHASE-PROMOTING COMPLEX
221463,IK,SCHEME
131650,AK,Bay of Biscay
238130,IK,DEFICIENCY
38884,IK,POPULATIONS
286516,IK,MOTION
87446,IK,RADIAL-VELOCITY SURVEY
147304,IK,CROSS-LAYER DESIGN
70409,IK,4 CM
212290,IK,GENERATION
235738,IK,MORTALITY
6176,AK,Large detector systems for particle and astroparticle physics
83835,IK,CRYSTALLIZATION
4274,IK,TATTOO PIGMENT
187993,AK,prorenin
198648,IK,NONSENSE
259654,IK,XMM-NEWTON
228215,AK,differentiated detection
87767,AK,TNF-alpha
261333,IK,MEDICARE BENEFICIARIES
254235,IK,AQUEOUS FOAM
106068,IK,CHROMIUM
28046,IK,ZDDP REACTION FILMS
222731,IK,PHOTOSYNTHETIC ACTIVITY
157463,AK,Recurrence
106719,IK,CD4
275732,AK,Desilication
232720,IK,MIPS
244396,AK,negative ions
86334,IK,PHENYLPROPANOID METABOLISM
259428,IK,FALSE DISCOVERY RATE
125938,AK,resource pooling
64902,IK,INVASION
263864,IK,REDSHIFT SURVEY
273796,IK,NEPHRON-SPARING SURGERY
37559,IK,P-MODES
4979,IK,ONCOGENES
209255,AK,methylcyclohexane conversion
116711,IK,GAS PHASE-TRANSITION
305434,IK,EVOLUTION
13158,IK,CHRONIC MYELOGENOUS LEUKEMIA
281306,IK,US ELASTOGRAPHY
150372,AK,affective prosody
93807,IK,RANDOMIZED-TRIAL
171821,AK,globular clusters : individual(NGC 6715)
259506,AK,Epistemology
188773,IK,ST-SEGMENT ELEVATION
282023,IK,NEPHRON-SPARING SURGERY
25814,IK,PRIVACY
188725,AK,MXR-related protein
67962,AK,survival
278316,IK,BASE-LINE
74650,IK,TURBULENT CONVECTION
7384,IK,ELECTRON-GAS
12635,IK,PHOSPHORYLATION
25467,IK,INSPIRALLING COMPACT BINARIES
209187,IK,PROTEIN
244383,IK,INSPIRAL SIGNALS
288165,IK,VISCOSITY
78946,IK,AEGIS FIELD GALAXIES
167389,IK,SPECTATOR FRAGMENTATION
6874,IK,ORAL APPLIANCES
223905,AK,antioxidant
253356,IK,EIGENFREQUENCIES
273010,IK,CHECKPOINT
84503,IK,HIGH-THROUGHPUT
50922,IK,SURGERY
178932,AK,Missing transverse energy
133868,AK,Staphylococcus aureus
263375,IK,HORIZONTAL BRANCHES
67204,IK,METABOLISM
67204,IK,INFLAMMATION
160300,AK,intravascular ultrasound
213271,IK,EMISSION
214650,AK,Finite Element Analysis
244093,IK,SACCHAROMYCES-CEREVISIAE
5526,IK,MODULES
98948,IK,LIPOPROTEIN METABOLISM
131781,IK,CHIMERISM
13327,IK,CARBON-MONOXIDE
98060,AK,OASIS 6
204450,IK,T-TAURI STARS
55776,IK,BRAZIL
266814,IK,LOCAL GROUP GALAXIES
114792,IK,ASTHMA
57838,IK,MOTOR
10486,IK,P(P)OVER-BAR COLLISIONS
196269,IK,SPIN POLARIZATION
186581,IK,H-ALPHA
275136,IK,RANDOMIZED-TRIAL
155280,IK,CANCER
71520,IK,GENDER
245462,AK,Non-linear response
78964,IK,EVOLUTION-EXPLORER
94363,IK,RARITY
27303,AK,organic solar cells
108452,AK,mitochondria
76447,IK,DIGITAL SKY SURVEY
261887,IK,MATTER-WAVES
170377,IK,CHLOROPHYTA
205685,IK,SIGNAL-TRANSDUCTION
204450,AK,techniques : high angular resolution
15767,IK,QUALITY IMPROVEMENT PROGRAM
66463,IK,2003 OCTOBER 28
207714,IK,LOCAL LATTICE-DISTORTIONS
5154,AK,Mitochondria
43056,IK,DESILICATION
111999,IK,BLOCK
228287,AK,IEEE 802.11
283324,AK,watermasses
78954,IK,MASS-METALLICITY RELATION
244222,IK,CONGENITAL DISLOCATION
132513,IK,SKIN
33900,IK,RAMAN-SPECTROSCOPY
286553,AK,SEM
135093,IK,SURVIVAL
238177,IK,CYSTECTOMY
16136,IK,BUDDING YEAST
251377,AK,quality of service
299202,IK,ACCRETION RATES
299202,AK,"stars: winds, outflows"
63332,IK,RIVER-BASIN
207386,AK,passivation
87329,IK,ASSAY
58025,AK,open clusters and associations: individual (NGC 6819)
249592,IK,CHROMATIN MODIFICATIONS
317469,AK,QoS Control and Management
131775,AK,B-cell malignancies
178932,AK,Hall probes
11786,IK,SCIENTIFIC STATEMENT
72814,IK,RAT SPINAL-CORD
37559,IK,MAGNETIC-FIELDS
131775,AK,TCR rearrangements
13327,IK,IRIDIUM
263973,IK,BRAIN-TUMOR REPEATS
295399,IK,DNA-DAMAGE RESPONSE
240892,IK,BODY-COMPOSITION
10352,AK,Site formation
34715,AK,stars: winds
